timestamp,mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
19:40:37.919,普通,-1,0,0,0,0,0,0,0,0,0,112,90,0,0,0,0,255
19:40:37.919,普通,-1,0,0,1,-1,0,0,0,0,0,112,92,0,0,0,0,255
19:40:38.449,普通,-2,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,255
19:40:38.449,普通,-3,0,0,0,0,0,0,0,0,0,112,90,0,0,0,0,0
19:40:38.965,普通,-256,0,-1,-1,0,255,0,0,0,0,114,90,0,0,0,0,255
19:40:38.965,普通,0,0,0,1,-1,0,0,0,0,0,112,90,0,0,0,0,255
19:40:39.484,普通,1,0,0,0,0,0,0,0,0,0,112,90,0,0,0,0,255
19:40:39.484,普通,1,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,255
19:40:40.001,普通,0,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,255
19:40:40.531,普通,0,0,0,1,-1,0,0,0,0,0,112,90,0,0,0,0,0
19:40:40.531,普通,1,0,0,1,-1,0,0,0,0,0,110,90,0,0,0,0,0
19:40:41.063,普通,0,0,0,0,0,0,0,0,0,0,112,90,0,0,0,0,0
19:40:41.063,普通,-1,0,0,0,0,0,0,0,0,0,112,90,0,0,0,0,0
19:40:41.582,普通,-1,0,0,0,0,0,20,20,0,0,108,90,0,0,0,0,0
19:40:41.582,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:42.098,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:42.098,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:42.629,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:42.629,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:43.158,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:43.159,普通,0,0,0,0,0,0,20,20,0,0,108,90,0,0,0,0,0
19:40:43.689,普通,0,0,0,0,0,0,20,20,0,0,108,88,0,0,0,0,0
19:40:43.689,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:44.219,普通,0,0,0,0,0,0,20,20,0,0,108,94,0,0,0,0,0
19:40:44.219,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:44.747,普通,0,0,0,0,0,0,20,20,0,0,108,90,0,0,0,0,0
19:40:44.747,普通,0,0,0,0,0,0,20,20,0,0,108,92,0,0,0,0,0
19:40:45.264,普通,0,0,0,0,0,0,20,20,0,0,108,88,0,0,0,0,0
19:40:45.264,普通,0,0,0,0,0,255,20,20,0,0,108,90,0,0,0,0,0
19:40:45.794,普通,0,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
19:40:45.794,普通,0,0,0,2,-2,0,20,20,0,0,108,90,0,0,0,0,0
19:40:46.310,普通,0,0,0,1,-1,0,20,20,0,0,108,92,0,0,0,0,0
19:40:46.310,普通,0,0,0,0,0,0,20,20,0,0,108,90,0,0,0,0,0
19:40:46.829,普通,0,0,0,1,-1,0,0,0,0,0,114,90,0,0,0,0,0
